home_parkrun,home_event,prev_event_no,prev_date,next_event_no,next_date,cancellation_date,runner_id,gap_week_parkrun,gap_week_short
Haigh Woodland,haighwoodland,397,2025-01-18,398,2025-02-01,2025-01-25,983191,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,10073128,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,120151,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,1771953,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,1995364,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,25623,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,2618741,Hyde,hyde
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,26432,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,293501,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,300386,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,318105,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,3657487,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,368573,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,373665,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,422449,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,439822,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,5299324,Hyde,hyde
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,54630,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,5549209,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,5715525,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,578218,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,597707,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,714387,Hyde,hyde
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,714395,Hyde,hyde
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,752026,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,7906701,Glossop,glossop
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-04,7964143,Hyde,hyde
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,10073128,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,120151,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,1771953,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,1995364,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,25623,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,2618741,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,26432,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,293501,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,300386,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,318105,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,3657487,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,368573,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,373665,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,422449,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,439822,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,5299324,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,54630,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,5549209,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,5715525,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,578218,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,597707,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,714387,Heaton Park,heaton
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,714395,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,752026,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,7906701,Did not run,NA
Marple,marple,591,2024-12-28,592,2025-01-18,2025-01-11,7964143,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,10551199,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,10621057,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,11024912,Woodbank,woodbank
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,11595281,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,11610852,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,1199002,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,121636,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,14582,Woodbank,woodbank
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,1786630,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,287451,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,327294,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,3511986,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,357583,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,373665,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,3870873,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,4092762,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,445033,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,447734,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,460394,Pennington Flash,penningtonflash
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,516818,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,524034,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,54630,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,546929,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,5549209,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,5715525,Alexandra,alexandra
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,5716912,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,584515,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,654615,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,6822935,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,6855241,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,7181576,Woodbank,woodbank
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,7731231,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,8040082,Pavilion Gardens,paviliongardens
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,8725019,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,9192061,Did not run,NA
Marple,marple,634,2025-11-08,635,2025-11-22,2025-11-15,9792622,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,1049095,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,10851073,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,11024912,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,11273621,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,11728525,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,1403181,Woodbank,woodbank
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,147825,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,1879260,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,2464128,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,2668297,Woodbank,woodbank
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,2694128,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,288350,Woodbank,woodbank
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,293206,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,300386,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,32489,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,368573,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,371922,Crichton,crichton
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,373665,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,3803523,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,4106951,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,422449,Lyme Park,lymepark
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,427702,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,427703,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,439822,Woodbank,woodbank
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,460394,Woodbank,woodbank
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,4727932,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,511285,Woodbank,woodbank
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,5144059,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,5299324,Woodbank,woodbank
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,5549209,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,5715525,Morden,morden
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,5716912,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,578218,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,584515,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,597707,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,6220384,Hyde,hyde
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,6983861,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,7114559,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,7121281,Woodbank,woodbank
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,7551681,Alexandra,alexandra
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,774392,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,8040082,South Manchester,southmanchester
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,8118020,Woodbank,woodbank
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,8265484,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,8392327,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,8719820,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,8867553,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,8941455,Did not run,NA
Marple,marple,646,2026-02-07,647,2026-02-21,2026-02-14,8956338,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,11024912,Lyme Park,lymepark
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,11273621,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,11595281,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,11728525,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,11982712,Woodbank,woodbank
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,1654419,Warrington,warrington
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,1879260,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,2435074,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,2464128,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,2668297,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,293206,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,300386,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,314970,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,32489,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,3511866,Glossop,glossop
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,371922,Lingwood,lingwood
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,373665,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,3803523,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,4106951,Penrith,penrith
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,427702,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,427703,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,460394,Clitheroe Castle,clitheroecastle
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,4727932,Woodbank,woodbank
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,516818,Lyme Park,lymepark
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,5205450,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,524034,Lyme Park,lymepark
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,5299324,Woodbank,woodbank
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,5549209,Lyme Park,lymepark
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,584515,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,6220384,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,6482783,Glossop,glossop
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,6855241,Bramhall Park,bramhall
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,7114559,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,7121281,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,8956338,Did not run,NA
Marple,marple,647,2026-02-21,648,2026-03-07,2026-02-28,995624,Alderley Park,alderleypark
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10066177,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10419326,Chadderton Hall,chaddertonhall
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10481349,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10565248,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10567358,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10586524,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10586550,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10592625,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10593964,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10654288,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10663335,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10694827,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10701715,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10721481,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,10767044,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,1215757,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,1228069,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,1263181,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,1297102,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,143068,Chadderton Hall,chaddertonhall
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,1738262,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,182874,Stamford Park,stamfordpark
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,227800,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,239541,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,2465992,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,2577532,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,2653624,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,2870614,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,3124163,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,324536,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,358714,Leazes,leazes
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,3600121,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,3738201,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,3820623,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,3855539,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,4048060,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,4120504,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,43009,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,4430651,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,4463955,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,5383517,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,5423683,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,548961,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,6037297,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,6299743,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,6435211,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,6825190,Chadderton Hall,chaddertonhall
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,687333,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,6989466,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,7058876,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,7193212,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,7345397,Chadderton Hall,chaddertonhall
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,7454667,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,7460220,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,7692298,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,8180321,Stamford Park,stamfordpark
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,823024,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,8240398,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,830839,Stretford,stretford
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,836870,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,842840,Dewsbury,dewsbury
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,84401,Stamford Park,stamfordpark
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,8512850,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,85777,Stamford Park,stamfordpark
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,879686,Stamford Park,stamfordpark
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,8818373,Stamford Park,stamfordpark
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,9261367,Did not run,NA
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,93155,Chadderton Hall,chaddertonhall
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,93431,Chadderton Hall,chaddertonhall
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,973860,Watergrove,watergrove
Oldham,oldham,677,2025-03-29,678,2025-04-12,2025-04-05,981733,Chadderton Hall,chaddertonhall
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,10287420,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,1038202,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,1063391,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,1071925,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,10898080,Chadderton Hall,chaddertonhall
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,10918634,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,11062174,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,121057,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,1214157,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,1263181,Chadderton Hall,chaddertonhall
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,1369718,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,154041,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,155199,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,165939,Did not run,NA
Oldham,oldham,686,2025-06-07,687,2025-06-21,2025-06-14,1664858,Burnage,burnage
